"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"FRA","TERMTRADE","TOT","RT","A","1997",101.20769762208,
"FRA","TERMTRADE","TOT","RT","A","1998",102.575588817138,
"FRA","TERMTRADE","TOT","RT","A","1999",102.832774389247,
"FRA","TERMTRADE","TOT","RT","A","2000",100.092177569491,
"FRA","TERMTRADE","TOT","RT","A","2001",100.386431486606,
"FRA","TERMTRADE","TOT","RT","A","2002",102.136668834608,
"FRA","TERMTRADE","TOT","RT","A","2003",102.102377313558,
"FRA","TERMTRADE","TOT","RT","A","2004",101.171629588205,
"FRA","TERMTRADE","TOT","RT","A","2005",99.8103710361767,
"FRA","TERMTRADE","TOT","RT","A","2006",98.3012775448873,
"FRA","TERMTRADE","TOT","RT","A","2007",99.4312747964332,
"FRA","TERMTRADE","TOT","RT","A","2008",98.7794196118552,
"FRA","TERMTRADE","TOT","RT","A","2009",101.399049025111,
"FRA","TERMTRADE","TOT","RT","A","2010",100,
"FRA","TERMTRADE","TOT","RT","A","2011",97.6111676382901,
"FRA","TERMTRADE","TOT","RT","A","2012",97.3034697351411,
"FRA","TERMTRADE","TOT","RT","A","2013",98.4301755810492,
"FRA","TERMTRADE","TOT","RT","A","2014",99.6550236312138,
"FRA","TERMTRADE","TOT","RT","A","2015",102.83703115514,
"FRA","TERMTRADE","TOT","RT","A","2016",103.850234591382,
"FRA","TERMTRADE","TOT","RT","A","2017",102.501954990826,"E"
"FRA","TERMTRADE","TOT","RT","A","2018",101.208874721392,"E"
"DEU","TERMTRADE","TOT","RT","A","1993",99.8128102101101,
"DEU","TERMTRADE","TOT","RT","A","1994",100.612922067133,
"DEU","TERMTRADE","TOT","RT","A","1995",102.052089294804,
"DEU","TERMTRADE","TOT","RT","A","1996",101.672185830088,
"DEU","TERMTRADE","TOT","RT","A","1997",100.066018379948,
"DEU","TERMTRADE","TOT","RT","A","1998",102.110828345836,
"DEU","TERMTRADE","TOT","RT","A","1999",102.777180726036,
"DEU","TERMTRADE","TOT","RT","A","2000",98.5646843649051,
"DEU","TERMTRADE","TOT","RT","A","2001",98.5729865500627,
"DEU","TERMTRADE","TOT","RT","A","2002",100.519205103907,
"DEU","TERMTRADE","TOT","RT","A","2003",102.417640305135,
"DEU","TERMTRADE","TOT","RT","A","2004",102.565829837645,
"DEU","TERMTRADE","TOT","RT","A","2005",100.797126075366,
"DEU","TERMTRADE","TOT","RT","A","2006",99.0839080398717,
"DEU","TERMTRADE","TOT","RT","A","2007",99.5750636718293,
"DEU","TERMTRADE","TOT","RT","A","2008",97.8955341186941,
"DEU","TERMTRADE","TOT","RT","A","2009",102.276433998679,
"DEU","TERMTRADE","TOT","RT","A","2010",100,
"DEU","TERMTRADE","TOT","RT","A","2011",97.3993458332969,
"DEU","TERMTRADE","TOT","RT","A","2012",97.2443705073313,
"DEU","TERMTRADE","TOT","RT","A","2013",98.2940140245247,
"DEU","TERMTRADE","TOT","RT","A","2014",99.5747233087941,
"DEU","TERMTRADE","TOT","RT","A","2015",101.868809276643,
"DEU","TERMTRADE","TOT","RT","A","2016",103.622678743627,
"DEU","TERMTRADE","TOT","RT","A","2017",102.679126246728,
"DEU","TERMTRADE","TOT","RT","A","2018",101.77303663622,
"GRC","TERMTRADE","TOT","RT","A","1993",92.1814109894061,"E"
"GRC","TERMTRADE","TOT","RT","A","1994",94.7990659693639,"E"
"GRC","TERMTRADE","TOT","RT","A","1995",95.8702848739622,
"GRC","TERMTRADE","TOT","RT","A","1996",98.0134533279537,
"GRC","TERMTRADE","TOT","RT","A","1997",98.7014518195338,
"GRC","TERMTRADE","TOT","RT","A","1998",99.4986776321751,
"GRC","TERMTRADE","TOT","RT","A","1999",99.8910409051808,
"GRC","TERMTRADE","TOT","RT","A","2000",98.0862502583813,
"GRC","TERMTRADE","TOT","RT","A","2001",98.898613111948,
"GRC","TERMTRADE","TOT","RT","A","2002",100.32216022642,
"GRC","TERMTRADE","TOT","RT","A","2003",102.067212878521,
"GRC","TERMTRADE","TOT","RT","A","2004",101.952774048072,
"GRC","TERMTRADE","TOT","RT","A","2005",101.024978951618,
"GRC","TERMTRADE","TOT","RT","A","2006",100.970252378017,
"GRC","TERMTRADE","TOT","RT","A","2007",101.468459104654,
"GRC","TERMTRADE","TOT","RT","A","2008",100.307272628339,
"GRC","TERMTRADE","TOT","RT","A","2009",99.6301179168309,
"GRC","TERMTRADE","TOT","RT","A","2010",100,
"GRC","TERMTRADE","TOT","RT","A","2011",99.4663786482152,"E"
"GRC","TERMTRADE","TOT","RT","A","2012",97.8879107712121,"E"
"GRC","TERMTRADE","TOT","RT","A","2013",99.5060709558202,"E"
"GRC","TERMTRADE","TOT","RT","A","2014",101.1442898802,"E"
"GRC","TERMTRADE","TOT","RT","A","2015",105.99385756087,"E"
"GRC","TERMTRADE","TOT","RT","A","2016",105.551837333142,"E"
"GRC","TERMTRADE","TOT","RT","A","2017",105.128518083974,"E"
"GRC","TERMTRADE","TOT","RT","A","2018",103.107570115746,"E"
"HUN","TERMTRADE","TOT","RT","A","1993",96.4134875307407,"E"
"HUN","TERMTRADE","TOT","RT","A","1994",98.8234223245551,"E"
"HUN","TERMTRADE","TOT","RT","A","1995",101.897592732484,
"HUN","TERMTRADE","TOT","RT","A","1996",101.080517160024,
"HUN","TERMTRADE","TOT","RT","A","1997",103.047945008334,
"HUN","TERMTRADE","TOT","RT","A","1998",104.095885951435,
"HUN","TERMTRADE","TOT","RT","A","1999",103.490065084422,
"HUN","TERMTRADE","TOT","RT","A","2000",101.401310897825,
"HUN","TERMTRADE","TOT","RT","A","2001",102.036880594242,
"HUN","TERMTRADE","TOT","RT","A","2002",103.301748136993,
"HUN","TERMTRADE","TOT","RT","A","2003",102.94427945409,
"HUN","TERMTRADE","TOT","RT","A","2004",102.78838807433,
"HUN","TERMTRADE","TOT","RT","A","2005",101.027027893098,
"HUN","TERMTRADE","TOT","RT","A","2006",99.6799616158884,
"HUN","TERMTRADE","TOT","RT","A","2007",100.102261762992,
"HUN","TERMTRADE","TOT","RT","A","2008",99.2182948415264,
"HUN","TERMTRADE","TOT","RT","A","2009",99.9679928588894,
"HUN","TERMTRADE","TOT","RT","A","2010",100,
"HUN","TERMTRADE","TOT","RT","A","2011",98.6169866429638,
"HUN","TERMTRADE","TOT","RT","A","2012",97.6645844990854,
"HUN","TERMTRADE","TOT","RT","A","2013",98.1695596229576,
"HUN","TERMTRADE","TOT","RT","A","2014",98.7756177597765,
"HUN","TERMTRADE","TOT","RT","A","2015",99.479737122349,
"HUN","TERMTRADE","TOT","RT","A","2016",100.140744493168,
"HUN","TERMTRADE","TOT","RT","A","2017",99.5479606107173,
"HUN","TERMTRADE","TOT","RT","A","2018",98.4428938081747,
"ISL","TERMTRADE","TOT","RT","A","1993",114.508698823223,"E"
"ISL","TERMTRADE","TOT","RT","A","1994",114.831551663794,"E"
"ISL","TERMTRADE","TOT","RT","A","1995",116.026480534061,
"ISL","TERMTRADE","TOT","RT","A","1996",112.43519205621,
"ISL","TERMTRADE","TOT","RT","A","1997",114.571200067157,
"ISL","TERMTRADE","TOT","RT","A","1998",120.448688548908,
"ISL","TERMTRADE","TOT","RT","A","1999",119.624038095308,
"ISL","TERMTRADE","TOT","RT","A","2000",116.485953334501,
"ISL","TERMTRADE","TOT","RT","A","2001",116.597292202155,
"ISL","TERMTRADE","TOT","RT","A","2002",117.280715086533,
"ISL","TERMTRADE","TOT","RT","A","2003",112.422035944325,
"ISL","TERMTRADE","TOT","RT","A","2004",110.749350316417,
"ISL","TERMTRADE","TOT","RT","A","2005",111.799358658377,
"ISL","TERMTRADE","TOT","RT","A","2006",115.251017984389,
"ISL","TERMTRADE","TOT","RT","A","2007",111.128945519921,
"ISL","TERMTRADE","TOT","RT","A","2008",103.742397343428,
"ISL","TERMTRADE","TOT","RT","A","2009",95.6831931803841,
"ISL","TERMTRADE","TOT","RT","A","2010",100,
"ISL","TERMTRADE","TOT","RT","A","2011",97.3244911878969,
"ISL","TERMTRADE","TOT","RT","A","2012",94.3331956175781,
"ISL","TERMTRADE","TOT","RT","A","2013",92.5224839558378,
"ISL","TERMTRADE","TOT","RT","A","2014",95.537200329187,
"ISL","TERMTRADE","TOT","RT","A","2015",101.974101398454,
"ISL","TERMTRADE","TOT","RT","A","2016",104.439594212957,
"ISL","TERMTRADE","TOT","RT","A","2017",106.196186273494,
"ISL","TERMTRADE","TOT","RT","A","2018",102.079895891409,
"IRL","TERMTRADE","TOT","RT","A","1993",109.24342229929,"E"
"IRL","TERMTRADE","TOT","RT","A","1994",106.891973591556,"E"
"IRL","TERMTRADE","TOT","RT","A","1995",104.951637242327,
"IRL","TERMTRADE","TOT","RT","A","1996",105.020812638486,
"IRL","TERMTRADE","TOT","RT","A","1997",105.348668227275,
"IRL","TERMTRADE","TOT","RT","A","1998",106.325828714906,
"IRL","TERMTRADE","TOT","RT","A","1999",106.101507599255,
"IRL","TERMTRADE","TOT","RT","A","2000",105.980693048405,
"IRL","TERMTRADE","TOT","RT","A","2001",107.331651459106,
"IRL","TERMTRADE","TOT","RT","A","2002",109.596911572433,
"IRL","TERMTRADE","TOT","RT","A","2003",108.455303823783,
"IRL","TERMTRADE","TOT","RT","A","2004",102.628770743956,
"IRL","TERMTRADE","TOT","RT","A","2005",104.380560936059,
"IRL","TERMTRADE","TOT","RT","A","2006",103.389863909474,
"IRL","TERMTRADE","TOT","RT","A","2007",103.882271603214,
"IRL","TERMTRADE","TOT","RT","A","2008",104.970476609612,
"IRL","TERMTRADE","TOT","RT","A","2009",103.466293960182,
"IRL","TERMTRADE","TOT","RT","A","2010",100,
"IRL","TERMTRADE","TOT","RT","A","2011",101.956282948275,
"IRL","TERMTRADE","TOT","RT","A","2012",100.161780998373,
"IRL","TERMTRADE","TOT","RT","A","2013",100.02907297875,
"IRL","TERMTRADE","TOT","RT","A","2014",97.9909292200876,
"IRL","TERMTRADE","TOT","RT","A","2015",102.525203935166,
"IRL","TERMTRADE","TOT","RT","A","2016",102.259493271345,
"IRL","TERMTRADE","TOT","RT","A","2017",100.830862999557,
"IRL","TERMTRADE","TOT","RT","A","2018",99.4803965889521,
"ITA","TERMTRADE","TOT","RT","A","1993",106.898265727084,"E"
"ITA","TERMTRADE","TOT","RT","A","1994",105.523943111445,"E"
"ITA","TERMTRADE","TOT","RT","A","1995",102.452355279349,
"ITA","TERMTRADE","TOT","RT","A","1996",105.062437060739,
"ITA","TERMTRADE","TOT","RT","A","1997",105.53061330802,
"ITA","TERMTRADE","TOT","RT","A","1998",108.506590472794,
"ITA","TERMTRADE","TOT","RT","A","1999",108.389634636156,
"ITA","TERMTRADE","TOT","RT","A","2000",102.492880234425,
"ITA","TERMTRADE","TOT","RT","A","2001",104.084751487014,
"ITA","TERMTRADE","TOT","RT","A","2002",105.66425446676,
"ITA","TERMTRADE","TOT","RT","A","2003",106.584959555464,
"ITA","TERMTRADE","TOT","RT","A","2004",105.559675098178,
"ITA","TERMTRADE","TOT","RT","A","2005",102.779010191213,
"ITA","TERMTRADE","TOT","RT","A","2006",99.7277355151233,
"ITA","TERMTRADE","TOT","RT","A","2007",100.885650668001,
"ITA","TERMTRADE","TOT","RT","A","2008",98.4234928094972,
"ITA","TERMTRADE","TOT","RT","A","2009",104.137766545227,
"ITA","TERMTRADE","TOT","RT","A","2010",100,
"ITA","TERMTRADE","TOT","RT","A","2011",97.3862789113065,
"ITA","TERMTRADE","TOT","RT","A","2012",96.0013170120516,
"ITA","TERMTRADE","TOT","RT","A","2013",97.6181345862337,
"ITA","TERMTRADE","TOT","RT","A","2014",100.129394232031,
"ITA","TERMTRADE","TOT","RT","A","2015",102.453502639286,
"ITA","TERMTRADE","TOT","RT","A","2016",105.80447360258,
"ITA","TERMTRADE","TOT","RT","A","2017",104.202042016786,
"ITA","TERMTRADE","TOT","RT","A","2018",103.42804044269,
"JPN","TERMTRADE","TOT","RT","A","1993",150.301622300304,
"JPN","TERMTRADE","TOT","RT","A","1994",150.949312321538,
"JPN","TERMTRADE","TOT","RT","A","1995",150.137069735305,
"JPN","TERMTRADE","TOT","RT","A","1996",143.187425949947,
"JPN","TERMTRADE","TOT","RT","A","1997",137.215147241329,
"JPN","TERMTRADE","TOT","RT","A","1998",142.712585186019,
"JPN","TERMTRADE","TOT","RT","A","1999",142.209946201724,
"JPN","TERMTRADE","TOT","RT","A","2000",134.375668222538,
"JPN","TERMTRADE","TOT","RT","A","2001",134.630461062156,
"JPN","TERMTRADE","TOT","RT","A","2002",134.113712685371,
"JPN","TERMTRADE","TOT","RT","A","2003",130.038715822815,
"JPN","TERMTRADE","TOT","RT","A","2004",124.520895429414,
"JPN","TERMTRADE","TOT","RT","A","2005",116.628507892123,
"JPN","TERMTRADE","TOT","RT","A","2006",108.435834485417,
"JPN","TERMTRADE","TOT","RT","A","2007",104.147732233217,
"JPN","TERMTRADE","TOT","RT","A","2008",94.5277315460103,
"JPN","TERMTRADE","TOT","RT","A","2009",106.112897125026,
"JPN","TERMTRADE","TOT","RT","A","2010",100,
"JPN","TERMTRADE","TOT","RT","A","2011",92.4010786971195,
"JPN","TERMTRADE","TOT","RT","A","2012",91.3219353357215,
"JPN","TERMTRADE","TOT","RT","A","2013",90.393656587977,
"JPN","TERMTRADE","TOT","RT","A","2014",89.9423274000433,
"JPN","TERMTRADE","TOT","RT","A","2015",98.0671332329714,
"JPN","TERMTRADE","TOT","RT","A","2016",103.410980509465,
"JPN","TERMTRADE","TOT","RT","A","2017",99.2660110938543,
"KOR","TERMTRADE","TOT","RT","A","1993",160.134363709551,
"KOR","TERMTRADE","TOT","RT","A","1994",161.391028938592,
"KOR","TERMTRADE","TOT","RT","A","1995",157.595024338605,
"KOR","TERMTRADE","TOT","RT","A","1996",151.05427085958,
"KOR","TERMTRADE","TOT","RT","A","1997",142.079966544366,
"KOR","TERMTRADE","TOT","RT","A","1998",132.014184140369,
"KOR","TERMTRADE","TOT","RT","A","1999",128.693505128414,
"KOR","TERMTRADE","TOT","RT","A","2000",118.066945268459,
"KOR","TERMTRADE","TOT","RT","A","2001",115.004416046556,
"KOR","TERMTRADE","TOT","RT","A","2002",117.160619471694,
"KOR","TERMTRADE","TOT","RT","A","2003",115.348828374625,
"KOR","TERMTRADE","TOT","RT","A","2004",112.002507420088,
"KOR","TERMTRADE","TOT","RT","A","2005",107.934571629836,
"KOR","TERMTRADE","TOT","RT","A","2006",103.204770722829,
"KOR","TERMTRADE","TOT","RT","A","2007",103.088781283306,
"KOR","TERMTRADE","TOT","RT","A","2008",96.0987930656849,
"KOR","TERMTRADE","TOT","RT","A","2009",99.7504520278932,
"KOR","TERMTRADE","TOT","RT","A","2010",100,
"KOR","TERMTRADE","TOT","RT","A","2011",95.4746840486038,
"KOR","TERMTRADE","TOT","RT","A","2012",95.2677830576469,
"KOR","TERMTRADE","TOT","RT","A","2013",97.3236414819588,
"KOR","TERMTRADE","TOT","RT","A","2014",98.0912065822247,
"KOR","TERMTRADE","TOT","RT","A","2015",106.086145365979,
"KOR","TERMTRADE","TOT","RT","A","2016",109.437105386041,
"KOR","TERMTRADE","TOT","RT","A","2017",110.111225294818,"E"
"LUX","TERMTRADE","TOT","RT","A","1993",95.9510186228119,"E"
"LUX","TERMTRADE","TOT","RT","A","1994",96.9255187576738,"E"
"LUX","TERMTRADE","TOT","RT","A","1995",97.0657128517036,
